OrderId,ClientOrderId,Result,ResultCode,Message,Amount,AmountFilled,IsAmountFilledReversed,Price,AveragePrice,OrderDate,HTTPHeaderDate,CompletedDate,MarketSymbol,IsBuy,Fees,FeesCurrency,TradeId,TradeDate,UpdateSequence
6484b46b-6e0b-47fa-848a-06ac0840d4e0,,PendingOpen,,,0.0000818,0,False,20377.21,,10/27/2022 14:25:02,10/27/2022 14:25:02,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
6d0e22c6-36a7-46d1-acea-d2ba3cb7eca3,,PendingOpen,,,0.0000819,0,False,20356.6,,10/27/2022 14:25:02,10/27/2022 14:25:02,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
411dc286-e4ca-4c24-9f89-74fb9857d582,,PendingOpen,,,0.000082,0,False,20336,,10/27/2022 14:25:02,10/27/2022 14:25:03,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
ce7e73f3-a126-4c29-bd18-54a91985dcdb,,PendingOpen,,,0.000082,0,False,20315.4,,10/27/2022 14:25:03,10/27/2022 14:25:03,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
f1ae20c7-e9d9-44b9-a644-d4067c52285d,,PendingOpen,,,0.0000821,0,False,20294.79,,10/27/2022 14:25:03,10/27/2022 14:25:03,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
d188838f-bc09-4ecf-b9b5-d865f89cbd04,,PendingOpen,,,0.0000822,0,False,20274.19,,10/27/2022 14:25:03,10/27/2022 14:25:03,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
29682271-3788-4367-8989-33f33294dddc,,PendingOpen,,,0.0000823,0,False,20253.58,,10/27/2022 14:25:03,10/27/2022 14:25:03,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
9072b506-18e9-4af2-92fb-880cf47c8df9,,PendingOpen,,,0.0000824,0,False,20232.98,,10/27/2022 14:25:04,10/27/2022 14:25:04,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
137fe5ae-6e0e-49e7-ac2b-e3435dc0cfb2,,PendingOpen,,,0.0000825,0,False,20212.38,,10/27/2022 14:25:04,10/27/2022 14:25:04,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
bd490dfb-576b-40c3-ba5c-a6cc5825509e,,PendingOpen,,,0.0000825,0,False,20191.77,,10/27/2022 14:25:04,10/27/2022 14:25:05,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
4a2cbfae-868c-46c6-a9db-c9ddd44f0612,,PendingOpen,,,0.0000826,0,False,20171.17,,10/27/2022 14:25:05,10/27/2022 14:25:05,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
f0df7782-3719-488e-ba31-111653d9866f,,PendingOpen,,,0.0000827,0,False,20150.57,,10/27/2022 14:25:05,10/27/2022 14:25:05,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
29d99582-cf61-4ed4-ad34-c05482287848,,PendingOpen,,,0.0000828,0,False,20129.96,,10/27/2022 14:25:05,10/27/2022 14:25:05,01/01/0001 00:00:00,BTC-EUR,True,0,BTC,,,
f0abea81-d33f-418d-802d-42793e95fbe8,,PendingOpen,,,0.0000809,0,False,20742.65,,10/27/2022 14:25:05,10/27/2022 14:25:05,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
86f4af42-4a11-4c5b-a56d-eabbb5b82032,,PendingOpen,,,0.0000809,0,False,20763.25,,10/27/2022 14:25:05,10/27/2022 14:25:06,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
3f69b7b7-072b-4dd4-9ac4-ad4181097fc8,,PendingOpen,,,0.0000809,0,False,20783.85,,10/27/2022 14:25:06,10/27/2022 14:25:06,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
bdf6779c-8590-464a-bf1e-754ddd51ab7e,,PendingOpen,,,0.0000809,0,False,20804.44,,10/27/2022 14:25:06,10/27/2022 14:25:06,01/01/0001 00:00:00,BTC-EUR,False,0,BTC,,,
